Date,Close,granularity
2010-08-03,25.8,daily
2010-08-04,25.75,daily
2010-08-05,25.5,daily
2010-08-06,25.3,daily
2010-08-09,25.2,daily
2010-08-10,25.3,daily
2010-08-11,25.1,daily
2010-08-12,24.35,daily
2010-08-13,24.1,daily
2010-08-16,24.3,daily
2010-08-17,24.0,daily
2010-08-18,24.0,daily
2010-08-19,24.3,daily
2010-08-20,24.35,daily
2010-08-23,24.6,daily
2010-08-24,24.25,daily
2010-08-25,23.55,daily
2010-08-26,23.2,daily
2010-08-27,23.4,daily
2010-08-30,22.7,daily
2010-08-31,22.05,daily
2010-09-01,21.95,daily
2010-09-02,22.7,daily
2010-09-03,23.1,daily
2010-09-06,23.0,daily
2010-09-07,23.15,daily
2010-09-08,23.1,daily
2010-09-09,22.8,daily
2010-09-10,23.25,daily
2010-09-13,23.5,daily
2010-09-14,24.2,daily
2010-09-15,24.2,daily
2010-09-16,24.1,daily
2010-09-17,24.5,daily
2010-09-20,24.5,daily
2010-09-21,24.85,daily
2010-09-23,24.85,daily
2010-09-24,24.6,daily
2010-09-27,24.7,daily
2010-09-28,24.8,daily
2010-09-29,25.45,daily
2010-09-30,25.25,daily
2010-10-01,25.25,daily
2010-10-04,25.0,daily
2010-10-05,25.4,daily
2010-10-06,25.55,daily
2010-10-07,25.2,daily
2010-10-08,24.8,daily
2010-10-11,24.3,daily
2010-10-12,23.95,daily
2010-10-13,24.75,daily
2010-10-14,24.65,daily
2010-10-15,24.25,daily
2010-10-18,24.1,daily
2010-10-19,24.3,daily
2010-10-20,24.45,daily
2010-10-21,24.6,daily
2010-10-22,24.7,daily
2010-10-25,25.9,daily
2010-10-26,26.0,daily
2010-10-27,26.0,daily
2010-10-28,26.9,daily
2010-10-29,26.4,daily
2010-11-01,27.35,daily
2010-11-02,27.55,daily
2010-11-03,27.25,daily
2010-11-04,27.6,daily
2010-11-05,27.9,daily
2010-11-08,27.05,daily
2010-11-09,27.65,daily
2010-11-10,27.95,daily
2010-11-11,27.85,daily
2010-11-12,27.3,daily
2010-11-15,27.45,daily
2010-11-16,27.7,daily
2010-11-17,27.7,daily
2010-11-18,27.95,daily
2010-11-19,27.65,daily
2010-11-22,28.8,daily
2010-11-23,28.9,daily
2010-11-24,28.6,daily
2010-11-25,29.95,daily
2010-11-26,29.7,daily
2010-11-29,29.8,daily
2010-11-30,31.5,daily
2010-12-01,32.05,daily
2010-12-02,32.25,daily
2010-12-03,31.95,daily
2010-12-06,32.05,daily
2010-12-07,31.45,daily
2010-12-08,31.8,daily
2010-12-09,32.8,daily
2010-12-10,32.65,daily
2010-12-13,33.0,daily
2010-12-14,32.6,daily
2010-12-15,33.1,daily
2010-12-16,34.2,daily
2010-12-17,35.5,daily
2010-12-20,33.2,daily
2010-12-21,33.6,daily
2010-12-22,33.05,daily
2010-12-23,33.25,daily
2010-12-24,32.85,daily
2010-12-27,32.85,daily
2010-12-28,32.25,daily
2010-12-29,31.7,daily
2010-12-30,32.3,daily
2010-12-31,33.75,daily
2011-01-03,33.0,daily
2011-01-04,33.55,daily
2011-01-05,32.0,daily
2011-01-06,31.95,daily
2011-01-07,31.95,daily
2011-01-10,32.0,daily
2011-01-11,34.2,daily
2011-01-12,34.9,daily
2011-01-13,34.7,daily
2011-01-14,34.9,daily
2011-01-17,35.4,daily
2011-01-18,36.0,daily
2011-01-19,37.6,daily
2011-01-20,37.2,daily
2011-01-21,36.6,daily
2011-01-24,35.9,daily
2011-01-25,36.2,daily
2011-01-26,36.3,daily
2011-01-27,37.1,daily
2011-01-28,36.6,daily
2011-02-08,35.7,daily
2011-02-09,35.6,daily
2011-02-10,34.1,daily
2011-02-11,33.1,daily
2011-02-14,34.8,daily
2011-02-15,35.15,daily
2011-02-16,34.8,daily
2011-02-17,34.0,daily
2011-02-18,34.8,daily
2011-02-21,34.75,daily
2011-02-22,34.15,daily
2011-02-23,33.75,daily
2011-02-24,33.3,daily
2011-02-25,33.3,daily
2011-03-01,34.05,daily
2011-03-02,33.5,daily
2011-03-03,34.25,daily
2011-03-04,34.7,daily
2011-03-07,34.05,daily
2011-03-08,34.35,daily
2011-03-09,32.65,daily
2011-03-10,31.8,daily
2011-03-11,31.95,daily
2011-03-14,31.8,daily
2011-03-15,30.9,daily
2011-03-16,30.9,daily
2011-03-17,30.25,daily
2011-03-18,31.5,daily
2011-03-21,32.55,daily
2011-03-22,32.55,daily
2011-03-23,32.0,daily
2011-03-24,32.7,daily
2011-03-25,33.15,daily
2011-03-28,32.15,daily
2011-03-29,31.2,daily
2011-03-30,31.75,daily
2011-03-31,31.9,daily
2011-04-01,32.05,daily
2011-04-06,32.7,daily
2011-04-07,32.2,daily
2011-04-08,31.85,daily
2011-04-11,31.7,daily
2011-04-12,30.5,daily
2011-04-13,30.05,daily
2011-04-14,29.85,daily
2011-04-15,28.75,daily
2011-04-18,29.4,daily
2011-04-19,29.6,daily
2011-04-20,29.7,daily
2011-04-21,30.95,daily
2011-04-22,31.65,daily
2011-04-25,31.35,daily
2011-04-26,32.05,daily
2011-04-27,32.5,daily
2011-04-28,33.7,daily
2011-04-29,33.3,daily
2011-05-03,33.3,daily
2011-05-04,33.0,daily
2011-05-05,33.55,daily
2011-05-06,33.55,daily
2011-05-09,34.4,daily
2011-05-10,33.8,daily
2011-05-11,33.95,daily
2011-05-12,34.4,daily
2011-05-13,34.35,daily
2011-05-16,33.2,daily
2011-05-17,33.65,daily
2011-05-18,34.5,daily
2011-05-19,33.65,daily
2011-05-20,34.05,daily
2011-05-23,33.2,daily
2011-05-24,33.0,daily
2011-05-25,32.9,daily
2011-05-26,32.8,daily
2011-05-27,34.0,daily
2011-05-30,35.3,daily
2011-05-31,35.4,daily
2011-06-01,35.75,daily
2011-06-02,35.5,daily
2011-06-03,36.2,daily
2011-06-07,35.75,daily
2011-06-08,35.35,daily
2011-06-09,35.5,daily
2011-06-10,34.45,daily
2011-06-13,33.9,daily
2011-06-14,34.2,daily
2011-06-15,33.75,daily
2011-06-16,32.8,daily
2011-06-17,32.8,daily
2011-06-20,32.75,daily
2011-06-21,33.3,daily
2011-06-22,33.65,daily
2011-06-23,32.9,daily
2011-06-24,32.0,daily
2011-06-27,31.0,daily
2011-06-28,31.8,daily
2011-06-29,31.3,daily
2011-06-30,31.5,daily
2011-07-01,32.0,daily
2011-07-04,32.25,daily
2011-07-05,32.0,daily
2011-07-06,32.15,daily
2011-07-07,32.7,daily
2011-07-08,32.5,daily
2011-07-11,31.55,daily
2011-07-12,30.15,daily
2011-07-13,29.4,daily
2011-07-14,30.3,daily
2011-07-15,30.65,daily
2011-07-18,29.9,daily
2011-07-19,28.55,daily
2011-07-20,30.2,daily
2011-07-21,31.0,daily
2011-07-22,31.05,daily
2011-07-25,31.2,daily
2011-07-26,32.3,daily
2011-07-27,32.2,daily
2011-07-28,32.05,daily
2011-07-29,31.4,daily
2011-08-01,32.5,daily
2011-08-02,31.4,daily
2011-08-03,30.3,daily
2011-08-04,29.2,daily
2011-08-05,27.65,daily
2011-08-08,27.65,daily
2011-08-09,27.65,daily
2011-08-10,29.3,daily
2011-08-11,30.35,daily
2011-08-12,26.0,daily
2011-08-15,27.25,daily
2011-08-16,27.45,daily
2011-08-17,26.4,daily
2011-08-18,25.5,daily
2011-08-19,24.0,daily
2011-08-22,24.0,daily
2011-08-23,24.9,daily
2011-08-24,24.35,daily
2011-08-25,24.6,daily
2011-08-26,25.0,daily
2011-08-29,26.2,daily
2011-08-30,26.3,daily
2011-08-31,26.0,daily
2011-09-01,25.85,daily
2011-09-02,26.95,daily
2011-09-05,26.95,daily
2011-09-06,25.9,daily
2011-09-07,27.2,daily
2011-09-08,26.6,daily
2011-09-09,26.95,daily
2011-09-13,26.85,daily
2011-09-14,26.4,daily
2011-09-15,27.5,daily
2011-09-16,29.4,daily
2011-09-19,28.9,daily
2011-09-20,28.4,daily
2011-09-21,28.5,daily
2011-09-22,28.3,daily
2011-09-23,27.15,daily
2011-09-26,25.95,daily
2011-09-27,27.3,daily
2011-09-28,27.0,daily
2011-09-29,26.9,daily
2011-09-30,26.5,daily
2011-10-03,25.8,daily
2011-10-04,25.85,daily
2011-10-05,25.5,daily
2011-10-06,26.2,daily
2011-10-07,26.5,daily
2011-10-11,27.3,daily
2011-10-12,26.55,daily
2011-10-13,25.65,daily
2011-10-14,25.4,daily
2011-10-17,26.05,daily
2011-10-18,26.0,daily
2011-10-19,25.95,daily
2011-10-20,25.6,daily
2011-10-21,25.5,daily
2011-10-24,26.7,daily
2011-10-25,26.8,daily
2011-10-26,27.0,daily
2011-10-27,26.7,daily
2011-10-28,26.75,daily
2011-10-31,26.95,daily
2011-11-01,27.0,daily
2011-11-02,26.85,daily
2011-11-03,26.65,daily
2011-11-04,28.5,daily
2011-11-07,27.9,daily
2011-11-08,28.2,daily
2011-11-09,27.5,daily
2011-11-10,26.9,daily
2011-11-11,27.5,daily
2011-11-14,28.15,daily
2011-11-15,28.1,daily
2011-11-16,27.8,daily
2011-11-17,27.95,daily
2011-11-18,27.55,daily
2011-11-21,27.0,daily
2011-11-22,27.35,daily
2011-11-23,26.7,daily
2011-11-24,26.95,daily
2011-11-25,26.5,daily
2011-11-28,27.15,daily
2011-11-29,27.25,daily
2011-11-30,26.5,daily
2011-12-01,28.0,daily
2011-12-02,27.9,daily
2011-12-05,28.35,daily
2011-12-06,27.55,daily
2011-12-07,27.75,daily
2011-12-08,27.8,daily
2011-12-09,27.6,daily
2011-12-12,27.8,daily
2011-12-13,27.5,daily
2011-12-14,26.6,daily
2011-12-15,25.0,daily
2011-12-16,25.2,daily
2011-12-19,24.7,daily
2011-12-20,24.9,daily
2011-12-21,26.4,daily
2011-12-22,26.4,daily
2011-12-23,26.9,daily
2011-12-26,26.55,daily
2011-12-27,26.2,daily
2011-12-28,25.7,daily
2011-12-29,25.85,daily
2011-12-30,25.9,daily
2012-01-02,25.5,daily
2012-01-03,25.9,daily
2012-01-04,26.3,daily
2012-01-05,26.85,daily
2012-01-06,26.95,daily
2012-01-09,27.15,daily
2012-01-10,27.7,daily
2012-01-11,27.7,daily
2012-01-12,28.0,daily
2012-01-13,28.05,daily
2012-01-16,27.25,daily
2012-01-17,27.95,daily
2012-01-18,28.0,daily
2012-01-30,29.95,daily
2012-01-31,31.1,daily
2012-02-01,30.3,daily
2012-02-02,28.2,daily
2012-02-03,27.8,daily
2012-02-04,28.5,daily
2012-02-06,28.6,daily
2012-02-07,29.15,daily
2012-02-08,29.1,daily
2012-02-09,29.15,daily
2012-02-10,28.5,daily
2012-02-13,28.7,daily
2012-02-14,28.6,daily
2012-02-15,29.2,daily
2012-02-16,29.0,daily
2012-02-17,28.95,daily
2012-02-20,29.4,daily
2012-02-21,28.85,daily
2012-02-22,28.7,daily
2012-02-23,28.55,daily
2012-02-24,28.6,daily
2012-02-29,28.8,daily
2012-03-01,28.35,daily
2012-03-02,28.5,daily
2012-03-03,28.4,daily
2012-03-05,27.85,daily
2012-03-06,27.5,daily
2012-03-07,27.8,daily
2012-03-08,28.2,daily
2012-03-09,28.55,daily
2012-03-12,28.25,daily
2012-03-13,28.5,daily
2012-03-14,29.05,daily
2012-03-15,29.25,daily
2012-03-16,28.8,daily
2012-03-19,28.85,daily
2012-03-20,28.55,daily
2012-03-21,28.65,daily
2012-03-22,28.8,daily
2012-03-23,29.0,daily
2012-03-26,28.7,daily
2012-03-27,29.4,daily
2012-03-28,29.55,daily
2012-03-29,28.9,daily
2012-03-30,29.7,daily
2012-04-02,29.95,daily
2012-04-03,30.35,daily
2012-04-05,29.65,daily
2012-04-06,29.45,daily
2012-04-09,29.05,daily
2012-04-10,29.05,daily
2012-04-11,29.0,daily
2012-04-12,28.7,daily
2012-04-13,29.7,daily
2012-04-16,29.4,daily
2012-04-17,28.9,daily
2012-04-18,29.35,daily
2012-04-19,29.35,daily
2012-04-20,28.75,daily
2012-04-23,28.95,daily
2012-04-24,28.4,daily
2012-04-25,28.9,daily
2012-04-26,28.3,daily
2012-04-27,28.6,daily
2012-04-30,29.55,daily
2012-05-02,30.25,daily
2012-05-03,30.0,daily
2012-05-04,29.6,daily
2012-05-07,29.45,daily
2012-05-08,29.5,daily
2012-05-09,29.1,daily
2012-05-10,29.15,daily
2012-05-11,29.2,daily
2012-05-14,28.8,daily
2012-05-15,28.65,daily
2012-05-16,28.45,daily
2012-05-17,28.2,daily
2012-05-18,27.5,daily
2012-05-21,27.3,daily
2012-05-22,28.0,daily
2012-05-23,27.7,daily
2012-05-24,27.05,daily
2012-05-25,26.9,daily
2012-05-28,27.6,daily
2012-05-29,27.85,daily
2012-05-30,27.85,daily
2012-05-31,28.25,daily
2012-06-01,27.5,daily
2012-06-04,26.65,daily
2012-06-05,26.55,daily
2012-06-06,26.25,daily
2012-06-07,25.95,daily
2012-06-08,26.05,daily
2012-06-11,25.6,daily
2012-06-12,25.15,daily
2012-06-13,25.15,daily
2012-06-14,25.4,daily
2012-06-15,25.65,daily
2012-06-18,26.05,daily
2012-06-19,26.1,daily
2012-06-20,26.1,daily
2012-06-21,26.0,daily
2012-06-22,25.6,daily
2012-06-25,25.1,daily
2012-06-26,24.8,daily
2012-06-27,24.3,daily
2012-06-28,24.1,daily
2012-06-29,24.45,daily
2012-07-02,25.0,daily
2012-07-03,25.2,daily
2012-07-04,25.7,daily
2012-07-05,25.15,daily
2012-07-06,25.35,daily
2012-07-09,24.95,daily
2012-07-10,24.0,daily
2012-07-11,24.1,daily
2012-07-12,24.15,daily
2012-07-13,23.65,daily
2012-07-16,23.75,daily
2012-07-17,23.95,daily
2012-07-18,23.85,daily
2012-07-19,24.05,daily
2012-07-20,24.0,daily
2012-07-23,22.7,daily
2012-07-24,22.05,daily
2012-07-25,22.0,daily
2012-07-26,22.2,daily
2012-07-27,22.8,daily
2012-07-30,23.05,daily
2012-07-31,23.35,daily
2012-08-01,23.5,daily
2012-08-03,23.4,daily
2012-08-06,23.95,daily
2012-08-07,24.25,daily
2012-08-08,25.05,daily
2012-08-09,25.25,daily
2012-08-10,25.25,daily
2012-08-13,24.95,daily
2012-08-14,25.3,daily
2012-08-15,25.4,daily
2012-08-16,26.0,daily
2012-08-17,25.9,daily
2012-08-20,22.7,daily
2012-08-21,22.8,daily
2012-08-22,22.5,daily
2012-08-23,22.5,daily
2012-08-24,22.35,daily
2012-08-27,22.55,daily
2012-08-28,22.3,daily
2012-08-29,22.3,daily
2012-08-30,22.4,daily
2012-08-31,22.4,daily
2012-09-03,23.05,daily
2012-09-04,23.2,daily
2012-09-05,22.5,daily
2012-09-06,22.7,daily
2012-09-07,22.7,daily
2012-09-10,23.0,daily
2012-09-11,22.95,daily
2012-09-12,23.0,daily
2012-09-13,22.65,daily
2012-09-14,23.1,daily
2012-09-17,23.2,daily
2012-09-18,22.85,daily
2012-09-19,23.3,daily
2012-09-20,23.2,daily
2012-09-21,23.4,daily
2012-09-24,23.1,daily
2012-09-25,23.0,daily
2012-09-26,22.75,daily
2012-09-27,22.6,daily
2012-09-28,22.6,daily
2012-10-01,22.4,daily
2012-10-02,22.8,daily
2012-10-03,22.75,daily
2012-10-04,22.5,daily
2012-10-05,22.4,daily
2012-10-08,22.65,daily
2012-10-09,22.75,daily
2012-10-11,22.35,daily
2012-10-12,21.95,daily
2012-10-15,21.5,daily
2012-10-16,22.0,daily
2012-10-17,21.85,daily
2012-10-18,21.9,daily
2012-10-19,21.45,daily
2012-10-22,21.15,daily
2012-10-23,21.3,daily
2012-10-24,21.15,daily
2012-10-25,20.75,daily
2012-10-26,20.15,daily
2012-10-29,21.05,daily
2012-10-30,22.2,daily
2012-10-31,22.0,daily
2012-11-01,21.65,daily
2012-11-02,21.9,daily
2012-11-05,21.95,daily
2012-11-06,22.25,daily
2012-11-07,22.2,daily
2012-11-08,22.3,daily
2012-11-09,22.6,daily
2012-11-12,22.7,daily
2012-11-13,22.1,daily
2012-11-14,22.45,daily
2012-11-15,22.3,daily
2012-11-16,22.3,daily
2012-11-19,22.75,daily
2012-11-20,22.9,daily
2012-11-21,22.6,daily
2012-11-22,22.95,daily
2012-11-23,23.5,daily
2012-11-26,23.85,daily
2012-11-27,23.75,daily
2012-11-28,23.5,daily
2012-11-29,23.65,daily
2012-11-30,24.35,daily
2012-12-03,24.4,daily
2012-12-04,24.1,daily
2012-12-05,24.65,daily
2012-12-06,24.7,daily
2012-12-07,24.75,daily
2012-12-10,24.85,daily
2012-12-11,24.5,daily
2012-12-12,25.0,daily
2012-12-13,25.05,daily
2012-12-14,24.9,daily
2012-12-17,24.9,daily
2012-12-18,24.5,daily
2012-12-19,24.7,daily
2012-12-20,24.35,daily
2012-12-21,24.0,daily
2012-12-22,23.9,daily
2012-12-24,24.0,daily
2012-12-25,24.35,daily
2012-12-26,24.4,daily
2012-12-27,24.5,daily
2012-12-28,25.2,daily
2013-01-02,26.15,daily
2013-01-03,26.8,daily
2013-01-04,26.2,daily
2013-01-07,25.7,daily
2013-01-08,25.25,daily
2013-01-09,24.7,daily
2013-01-10,25.7,daily
2013-01-11,25.35,daily
2013-01-14,25.5,daily
2013-01-15,24.8,daily
2013-01-16,24.75,daily
2013-01-17,24.3,daily
2013-01-18,24.8,daily
2013-01-21,24.3,daily
2013-01-22,24.3,daily
2013-01-23,24.1,daily
2013-01-24,24.2,daily
2013-01-25,24.1,daily
2013-01-28,24.7,daily
2013-01-29,24.9,daily
2013-01-30,24.6,daily
2013-01-31,23.9,daily
2013-02-01,23.95,daily
2013-02-04,24.3,daily
2013-02-05,23.75,daily
2013-02-06,24.0,daily
2013-02-18,23.6,daily
2013-02-19,23.8,daily
2013-02-20,25.15,daily
2013-02-21,24.8,daily
2013-02-22,24.95,daily
2013-02-23,24.95,daily
2013-02-25,24.65,daily
2013-02-26,24.3,daily
2013-02-27,24.6,daily
2013-03-01,25.15,daily
2013-03-04,25.1,daily
2013-03-05,25.3,daily
2013-03-06,25.5,daily
2013-03-07,25.4,daily
2013-03-08,25.65,daily
2013-03-11,25.5,daily
2013-03-12,24.9,daily
2013-03-13,24.8,daily
2013-03-14,24.6,daily
2013-03-15,24.5,daily
2013-03-18,24.25,daily
2013-03-19,24.2,daily
2013-03-20,24.0,daily
2013-03-21,24.05,daily
2013-03-22,24.05,daily
2013-03-25,24.2,daily
2013-03-26,24.2,daily
2013-03-27,24.2,daily
2013-03-28,24.2,daily
2013-03-29,24.5,daily
2013-04-01,24.25,daily
2013-04-02,24.5,daily
2013-04-03,24.55,daily
2013-04-08,24.1,daily
2013-04-09,24.05,daily
2013-04-10,24.05,daily
2013-04-11,24.25,daily
2013-04-12,24.3,daily
2013-04-15,25.0,daily
2013-04-16,25.05,daily
2013-04-17,25.35,daily
2013-04-18,25.1,daily
2013-04-19,25.95,daily
2013-04-22,26.0,daily
2013-04-23,25.7,daily
2013-04-24,26.15,daily
2013-04-25,26.15,daily
2013-04-26,25.85,daily
2013-04-29,25.4,daily
2013-04-30,25.45,daily
2013-05-02,25.7,daily
2013-05-03,25.95,daily
2013-05-06,26.05,daily
2013-05-07,25.85,daily
2013-05-08,25.85,daily
2013-05-09,25.9,daily
2013-05-10,25.9,daily
2013-05-13,25.5,daily
2013-05-14,25.25,daily
2013-05-15,25.8,daily
2013-05-16,25.7,daily
2013-05-17,26.0,daily
2013-05-20,25.9,daily
2013-05-21,26.05,daily
2013-05-22,26.1,daily
2013-05-23,25.85,daily
2013-05-24,25.9,daily
2013-05-27,25.65,daily
2013-05-28,25.7,daily
2013-05-29,25.85,daily
2013-05-30,25.55,daily
2013-05-31,25.8,daily
2013-06-03,25.6,daily
2013-06-04,25.35,daily
2013-06-05,25.15,daily
2013-06-06,24.3,daily
2013-06-07,24.5,daily
2013-06-10,24.95,daily
2013-06-11,25.25,daily
2013-06-13,24.45,daily
2013-06-14,24.35,daily
2013-06-17,24.9,daily
2013-06-18,25.3,daily
2013-06-19,25.2,daily
2013-06-20,24.8,daily
2013-06-21,24.45,daily
2013-06-24,24.6,daily
2013-06-25,24.3,daily
2013-06-26,24.6,daily
2013-06-27,25.0,daily
2013-06-28,25.15,daily
2013-07-01,25.4,daily
2013-07-02,25.5,daily
2013-07-03,25.5,daily
2013-07-04,25.5,daily
2013-07-05,25.5,daily
2013-07-08,24.8,daily
2013-07-09,25.35,daily
2013-07-10,25.25,daily
2013-07-11,25.6,daily
2013-07-12,25.6,daily
2013-07-15,25.5,daily
2013-07-16,25.35,daily
2013-07-17,25.3,daily
2013-07-18,25.0,daily
2013-07-19,24.5,daily
2013-07-22,25.1,daily
2013-07-23,25.15,daily
2013-07-24,25.25,daily
2013-07-25,24.85,daily
2013-07-26,25.1,daily
2013-07-29,25.05,daily
2013-07-30,24.35,daily
2013-07-31,24.6,daily
2013-08-01,24.6,daily
2013-08-02,24.85,daily
2013-08-05,25.0,daily
2013-08-06,24.65,daily
2013-08-07,24.4,daily
2013-08-08,24.4,daily
2013-08-09,24.35,daily
2013-08-12,24.25,daily
2013-08-13,24.8,daily
2013-08-14,24.85,daily
2013-08-15,24.8,daily
2013-08-16,24.9,daily
2013-08-19,24.8,daily
2013-08-20,24.75,daily
2013-08-22,24.9,daily
2013-08-23,24.8,daily
2013-08-26,24.8,daily
2013-08-27,25.0,daily
2013-08-28,25.2,daily
2013-08-29,25.45,daily
2013-08-30,26.45,daily
2013-09-02,26.8,daily
2013-09-03,26.8,daily
2013-09-04,26.85,daily
2013-09-05,27.85,daily
2013-09-06,27.85,daily
2013-09-09,28.0,daily
2013-09-10,28.5,daily
2013-09-11,28.4,daily
2013-09-12,27.8,daily
2013-09-13,27.3,daily
2013-09-14,27.2,daily
2013-09-16,27.4,daily
2013-09-17,27.55,daily
2013-09-18,27.0,daily
2013-09-23,27.1,daily
2013-09-24,27.95,daily
2013-09-25,28.2,daily
2013-09-26,28.0,daily
2013-09-27,28.1,daily
2013-09-30,28.5,daily
2013-10-01,28.1,daily
2013-10-02,28.35,daily
2013-10-03,29.15,daily
2013-10-04,29.2,daily
2013-10-07,28.5,daily
2013-10-08,28.9,daily
2013-10-09,29.0,daily
2013-10-11,29.6,daily
2013-10-14,29.05,daily
2013-10-15,29.45,daily
2013-10-16,29.2,daily
2013-10-17,29.45,daily
2013-10-18,29.3,daily
2013-10-21,29.35,daily
2013-10-22,29.0,daily
2013-10-23,28.6,daily
2013-10-24,28.8,daily
2013-10-25,29.35,daily
2013-10-28,29.05,daily
2013-10-29,29.2,daily
2013-10-30,29.5,daily
2013-10-31,28.85,daily
2013-11-01,28.45,daily
